1664847971322396928,-0.030587,-0.028358,-0.095193
1664847971331783168,-0.121934,-0.013912,-0.019309
1664847971341734912,-0.083088,-0.073155,-0.160178
1664847971351688960,-0.048531,-0.124143,-0.229470
1664847971361896960,-0.018811,-0.136516,-0.210627
1664847971371716096,0.033998,-0.087842,-0.220448
1664847971381701888,0.010871,-0.052821,-0.188789
1664847971391752960,-0.003631,-0.067353,-0.183639
1664847971401648128,-0.015747,-0.078745,-0.189470
1664847971411666944,-0.004330,-0.082193,-0.172323
1664847971421705984,-0.002579,-0.073155,-0.134061
1664847971431624960,0.011148,-0.063008,-0.129027
1664847971441570048,-0.019222,-0.065436,-0.138466
1664847971451608064,-0.022871,-0.077105,-0.123388
1664847971461547008,-0.045125,-0.119995,-0.108124
1664847971471693056,-0.030024,-0.158616,-0.098002
1664847971481512192,0.066320,-0.192511,-0.082388
1664847971491600128,0.171215,-0.136430,-0.079393
1664847971501474816,0.257985,-0.050439,-0.114125
1664847971511548928,0.283270,0.016154,-0.190298
1664847971521844736,0.301694,0.040729,-0.258286
1664847971531504128,0.282609,0.009988,-0.296270
1664847971541448192,0.201304,-0.030974,-0.307029
1664847971551570944,0.115228,-0.113679,-0.328244
1664847971561449984,0.052050,-0.187669,-0.329004
1664847971571565056,0.015220,-0.224113,-0.302257
1664847971581396224,-0.003157,-0.241394,-0.279199
1664847971591462144,-0.013350,-0.265201,-0.267074
1664847971601358848,-0.028101,-0.292250,-0.267621
1664847971611585024,-0.008292,-0.267377,-0.328000
1664847971621451776,0.019737,-0.236991,-0.364048
1664847971631373824,0.077667,-0.190723,-0.318774
1664847971641336832,0.142686,-0.102066,-0.299177
1664847971651506944,0.207783,-0.025717,-0.327905
1664847971661263104,0.235978,0.050831,-0.355005
1664847971671411968,0.241018,0.111475,-0.346504
1664847971681321984,0.240036,0.143505,-0.282726
1664847971691554048,0.206462,0.141432,-0.217592
1664847971701210112,0.177824,0.111755,-0.147758
1664847971711245056,0.151399,0.077160,-0.090697
1664847971721279232,0.133999,0.075384,-0.028262
1664847971731279872,0.100148,0.072497,0.014535
1664847971741249024,0.075646,0.073506,0.052692
1664847971751264000,0.070281,0.063541,0.112307
1664847971761187072,0.048390,0.068353,0.126184
1664847971771192064,0.001013,0.050088,0.059852
1664847971781136128,-0.047194,-0.013269,-0.061741
1664847971791212032,-0.045941,-0.044121,-0.217796
1664847971801062144,-0.021760,-0.040179,-0.395702
1664847971811163904,0.002337,0.018487,-0.613027
1664847971821094144,0.143050,0.149941,-0.735929
1664847971831092736,0.333447,0.327188,-0.751377
1664847971841096960,0.422400,0.460128,-0.825020
1664847971851120896,0.437445,0.580217,-0.789092
1664847971861053952,0.448896,0.630554,-0.722270
1664847971871188992,0.408270,0.593236,-0.667145
1664847971880983808,0.329424,0.503756,-0.619912
1664847971891099904,0.254196,0.454088,-0.591640
1664847971901136896,0.169979,0.345562,-0.553908
1664847971911066112,0.083988,0.239249,-0.543121
1664847971921113088,-0.000862,0.169478,-0.602266
1664847971931006976,-0.042421,0.133785,-0.754771
1664847971941151232,-0.057566,0.126141,-0.850295
1664847971950979072,0.007249,0.175470,-0.929126
1664847971960843008,0.085934,0.210754,-0.953950
1664847971971011072,0.161909,0.180467,-0.926137
1664847971981029888,0.179270,0.044781,-0.897938
1664847971990982144,0.117792,-0.265410,-0.858875
1664847972000779264,-0.001880,-0.644238,-0.795215
1664847972010905856,-0.068143,-0.990638,-0.635448
1664847972020718080,-0.212502,-1.302201,-0.454021
1664847972030809856,-0.299470,-1.446474,-0.278313
1664847972040680960,-0.440470,-1.526282,-0.181880
1664847972050814208,-0.605766,-1.559559,-0.095120
1664847972060737024,-0.769129,-1.439613,-0.004543
1664847972070832896,-0.817516,-1.128461,0.059783
1664847972080710912,-0.636176,-0.763283,0.030442
1664847972090813184,-0.514600,-0.594951,-0.075803
1664847972100606976,-0.560275,-0.717798,-0.250670
1664847972110948096,-0.418922,-0.828766,-0.353584
1664847972120833024,-0.191476,-0.959444,-0.367269
1664847972130950912,0.072175,-0.997474,-0.407326
1664847972140697856,0.327867,-0.954420,-0.389181
1664847972150959872,0.497290,-0.895847,-0.299913
1664847972160631040,0.620657,-0.761474,-0.231516
1664847972170754816,0.672514,-0.654646,-0.159135
1664847972180580096,0.740741,-0.562968,-0.066829
1664847972190827776,0.817646,-0.543995,-0.012651
1664847972200596992,0.833145,-0.503294,0.033143
1664847972210564096,0.761734,-0.577045,0.146337
1664847972220665088,0.703386,-0.669083,0.096666
1664847972230811136,0.691202,-0.733558,-0.068731
1664847972240617984,0.482494,-0.822033,-0.062841
1664847972250621952,0.291226,-0.937185,-0.152427
1664847972260484096,0.111517,-1.003275,-0.319842
1664847972270707200,-0.229892,-1.077865,-0.408852
1664847972280497152,-0.537083,-1.092153,-0.514293
1664847972290542080,-0.774537,-1.030871,-0.679033
1664847972300485120,-0.974477,-0.963052,-0.957684
1664847972310542080,-1.389738,-1.082590,-1.313068
1664847972320772096,-1.888500,-1.394953,-1.687573
1664847972330477056,-2.135711,-1.722725,-1.828986
1664847972340427008,-2.030628,-2.151617,-1.680891
1664847972350473984,-2.093745,-3.215890,-1.067596
1664847972360375040,-2.481333,-4.577630,-0.095579
1664847972370716928,-2.340282,-5.352013,-0.272265
1664847972380694016,-1.908080,-5.349511,-1.658247
1664847972390507008,-1.562353,-5.295623,-1.494630
1664847972400338176,-1.229187,-5.201540,-1.824936
1664847972410370816,-0.684237,-4.634158,-3.486226
1664847972420817920,-1.217887,-4.320911,-2.254650
1664847972430369024,-2.782492,-4.490247,1.003250
1664847972440325120,-1.549254,-3.362837,-0.668060
1664847972450347776,1.639143,-1.899645,-4.256748
1664847972460278016,0.057308,-1.557390,-2.329187
1664847972470659072,-1.624934,-0.798782,-0.325579
1664847972480436992,0.782006,0.641833,-2.715630
1664847972490317824,-0.108166,1.416615,-2.103106
1664847972500209920,0.052148,2.174601,-2.270176
1664847972510302976,-0.539125,2.759115,-2.148929
1664847972520690944,-1.482654,3.996323,-1.803789
1664847972530275840,-2.065575,6.006089,-1.833251
1664847972540195072,-1.786278,8.074950,-1.807696
1664847972550330112,-0.815586,9.522685,-1.918006
1664847972560206848,0.137318,9.211640,-2.082563
1664847972570735872,-0.080872,6.184424,-2.017639
1664847972580180224,-0.005273,3.415013,-1.987498
1664847972590275072,0.394101,1.612539,-1.549206
1664847972600098048,0.576621,0.381766,-1.272506
1664847972610227968,0.605841,-0.553320,-1.221972
1664847972620690944,0.590648,-1.088858,-1.250781
1664847972630166016,0.627055,-0.920839,-1.453722
1664847972640091904,0.395696,-0.310057,-1.586316
1664847972650135040,0.089006,0.573109,-2.097189
1664847972660019968,-0.028962,1.464069,-3.185796
1664847972670747136,-1.036712,2.219822,-2.579754
1664847972679968000,-1.361347,2.948292,-2.644429
1664847972690068992,-1.642785,2.987628,-2.172772
1664847972699859968,-1.848013,2.103111,-1.345850
1664847972710057984,-1.973945,1.042979,-0.467587
1664847972720779776,-2.107693,0.053736,0.261666
1664847972729956096,-2.250450,-0.898230,0.766479
1664847972739958016,-2.311894,-1.642596,1.140497
1664847972749985024,-2.331513,-2.148706,1.358988
