1664650928400909824,-0.105031,0.408191,-0.229607
1664650928409713920,-0.094168,0.491116,-0.300039
1664650928419728896,-0.104135,0.298309,-0.062485
1664650928429655040,-0.114333,-0.024502,0.483711
1664650928439627264,-0.064822,-0.284427,0.754094
1664650928452625152,0.112567,-0.415594,0.831760
1664650928459625984,0.310701,-0.438407,0.867543
1664650928469613056,0.345061,-0.295282,0.401480
1664650928479543040,0.234047,-0.216439,-0.015126
1664650928489569024,0.153595,-0.176820,-0.230359
1664650928500175104,-0.076317,-0.132876,-0.662839
1664650928509666816,-0.150601,-0.086043,-0.727473
1664650928519691008,-0.115177,-0.031350,-0.530840
1664650928529607936,-0.079917,-0.051523,-0.204762
1664650928539740928,-0.028558,0.023422,-0.066285
1664650928550266112,0.004074,0.062002,-0.232123
1664650928559501056,0.001870,0.080859,-0.847397
1664650928569559040,-0.052876,0.163273,-0.773038
1664650928579461120,-0.379051,0.042765,-0.601473
1664650928589540096,-0.670369,0.017802,-0.174268
1664650928600297984,-0.628985,0.089311,0.104418
1664650928609551872,-0.583252,-0.305329,-0.286654
1664650928619460096,-0.890674,-1.020903,-1.235646
1664650928629479936,-0.577371,-0.103940,-0.817774
1664650928639395072,-0.213669,0.492509,0.022263
1664650928650192128,-0.059352,0.817891,0.081231
1664650928659387136,-0.449041,0.855409,-0.926018
1664650928669436928,-0.787132,0.717314,-1.919116
1664650928679348992,-0.939545,1.242036,-3.530528
1664650928689388032,-3.237012,-0.081677,-3.282668
1664650928700293120,-3.986232,-0.447712,-0.958516
1664650928709354752,-5.503570,-0.184078,1.795693
1664650928719337984,-6.177014,0.044815,1.418778
1664650928729326848,-2.867491,1.308969,0.442858
1664650928739310080,-0.611035,1.846820,-2.180964
1664650928750277120,-2.792893,-0.396898,-3.737404
1664650928759505920,-5.926489,-1.589429,-3.155175
1664650928769513216,-7.129542,-0.991486,-1.356120
1664650928779190016,-7.080851,-0.172828,-0.900451
1664650928789294080,-6.868961,-0.322559,-0.198251
1664650928800259072,-4.608942,-0.237713,1.350833
1664650928809224192,-2.542165,-0.876855,2.963495
1664650928819316992,-0.658769,-2.081642,4.736077
1664650928829242112,1.886771,-2.218125,5.243403
1664650928839191040,4.982014,-1.925206,3.817558
1664650928850200064,6.470503,-2.148188,1.600064
1664650928859192832,5.652629,-1.973115,1.034227
1664650928869172224,3.966563,-1.572335,1.491984
1664650928879204096,2.384163,-1.378082,2.137214
1664650928889195008,0.571020,-1.487109,3.062521
1664650928900280832,-1.181049,-1.834577,3.371499
1664650928909312000,-1.603847,-1.839296,2.324793
1664650928919280128,-1.117499,-1.383349,0.737550
1664650928929159168,-0.446673,0.016207,-0.456455
1664650928939090944,-0.283442,0.849396,-0.562832
1664650928950294016,-0.880478,1.096653,-0.222612
1664650928959032064,-1.638359,1.994039,-1.098777
1664650928969171968,-2.609229,1.532190,-1.994398
1664650928979045888,-1.203847,1.133323,-1.015515
1664650928989068032,1.285448,0.560439,-0.218805
1664650929000022784,4.249360,1.729489,1.185479
1664650929009158144,4.463232,3.153483,-0.189929
1664650929019005952,2.708220,4.652216,-2.692506
1664650929029014016,1.208904,5.213537,-3.636404
1664650929039047936,-0.009062,5.596063,-3.584367
1664650929050231040,-0.768128,5.104826,-2.345530
1664650929058971904,-1.025630,4.933192,-0.296480
1664650929068997888,-0.583944,4.953070,1.570590
1664650929079031040,0.964126,4.300315,3.085886
1664650929088969984,3.261335,2.903005,4.118010
1664650929100337152,4.773586,1.148050,3.289414
1664650929108796160,4.046648,0.054020,0.767408
1664650929118862080,0.116043,-0.858228,0.163751
1664650929128807168,-4.236098,-1.730345,2.333004
1664650929138780160,-5.058157,-1.735804,3.724265
1664650929148876032,-4.037721,-2.404217,2.087167
1664650929158748160,-2.311521,-3.451618,0.714112
1664650929168960000,-0.842339,-5.393544,0.571972
1664650929178900992,-0.708770,-7.219707,0.905148
1664650929188799744,-0.916531,-7.665821,0.612573
1664650929198759168,-2.178774,-6.957708,-1.576167
1664650929208705792,-2.968681,-5.841685,-2.757722
1664650929218780928,-3.820929,-4.888711,-0.849630
1664650929228785920,-3.432273,-4.749341,0.256827
1664650929238739968,-2.378102,-4.293156,0.489293
1664650929250194176,-2.550250,-3.985036,0.363148
1664650929258640896,-3.458703,-3.994522,0.263937
1664650929268824064,-4.108717,-3.760218,1.059653
1664650929278753024,-5.442635,-3.739255,-5.024674
1664650929288748032,-4.656459,-1.478950,-13.202367
1664650929298633216,-2.560247,0.950983,-6.083291
1664650929308609024,1.894795,1.667522,2.833822
1664650929318667776,4.565562,1.801622,6.319295
1664650929328605184,3.181390,0.514996,8.802443
1664650929338656000,1.636205,-0.617293,9.466924
1664650929348606208,-1.030441,-1.407575,8.357789
1664650929358743040,-5.543157,-1.610171,7.790527
1664650929368689920,-7.928208,-0.140746,3.652903
1664650929378545920,-6.770622,2.617242,-0.020696
1664650929388592896,-2.698297,5.565393,-3.179705
1664650929398521856,1.512424,7.444511,-5.544496
1664650929408535040,3.070619,6.836113,-6.531073
1664650929418547200,3.132231,5.471055,-3.970081
1664650929428580096,3.475709,4.960067,-0.444406
1664650929438579200,4.062845,3.557523,0.767419
1664650929448544000,5.341592,2.617749,2.205091
1664650929458460928,6.674521,1.738594,4.522976
1664650929468539904,4.831304,-0.685488,6.207398
1664650929478464000,1.233017,-3.372958,5.778127
1664650929488476928,0.117993,-3.266120,4.382219
1664650929498460928,0.918946,-1.848589,2.636830
1664650929508733952,0.702624,-1.831449,-1.255119
1664650929518520832,2.934088,-0.709297,-5.424421
1664650929528392960,7.826551,3.066561,-6.285243
1664650929538409984,10.512150,4.087272,-3.497960
1664650929548551168,10.521835,1.395172,-1.917025
1664650929558349056,9.684688,0.034716,0.766412
1664650929568465920,5.338363,-0.822443,5.017845
1664650929578343936,1.066794,-0.338580,4.838751
1664650929588365056,-1.625548,2.701374,-0.104303
1664650929598336000,-5.147772,5.090319,-1.979505
1664650929608285952,-8.431293,5.371127,-2.365116
1664650929618552064,-12.201489,2.658015,-2.065683
1664650929628154112,-15.790053,0.070965,0.986433
1664650929638311936,-15.668751,0.010189,3.236898
1664650929648217088,-14.265115,0.476632,3.255494
1664650929658420992,-13.692062,1.115724,2.474253
1664650929668313088,-11.505541,2.264009,-1.087214
1664650929678247936,-5.952188,2.419176,12.144306
1664650929688218112,-1.595848,0.900184,17.328160
1664650929698397184,-0.081565,0.735135,12.078351
1664650929708300032,-1.040653,1.726979,5.154757
1664650929718392832,-3.227391,2.715044,-2.066418
1664650929728269056,-5.395372,2.050150,-2.876984
1664650929738195968,-5.965704,-0.364126,1.365446
1664650929748146944,-4.301602,-1.279102,2.889308
1664650929758151168,-1.982276,-1.252252,2.027660
1664650929768290048,0.000547,-1.554478,0.956931
1664650929778174976,2.206139,-2.089414,-0.422094
1664650929788110848,4.909372,-2.585387,0.029223
1664650929798076160,8.939119,-3.121908,1.926935
1664650929808379136,10.261348,-3.674214,-0.297896
1664650929818396928,10.845646,-2.656634,-0.764790
1664650929828217856,10.472654,-3.928854,6.393789
1664650929838302976,12.143425,-3.784170,13.648487
1664650929848235008,12.839704,-3.075250,15.194543
1664650929857907968,9.255173,-1.941008,8.150282
1664650929867984128,6.386835,-1.518573,5.776532
1664650929877948928,5.442425,-1.834020,6.163558
1664650929888093952,5.532347,-1.913498,6.273179
1664650929897975808,5.540831,-0.852647,6.521567
1664650929907992832,3.505156,0.236157,6.352617
1664650929918102016,1.505260,1.368489,5.969765
1664650929927976960,-0.972470,1.559996,4.817945
1664650929937991168,-2.135596,1.461910,4.789088
1664650929947979008,-0.242316,0.855268,-0.517168
1664650929957905152,-0.071812,1.885707,-1.883103
1664650929967973120,-1.469488,0.676659,-1.457139
1664650929977890048,-2.823335,0.515206,-0.277184
1664650929988009984,-4.100918,0.083237,0.913344
1664650929997942016,-5.300255,0.437273,1.438931
1664650930007854848,-5.804085,0.824187,1.001677
1664650930018010112,-5.731297,0.783518,0.801651
1664650930028121856,-3.897091,0.760566,0.048755
1664650930037868032,-0.733402,0.338856,0.203695
1664650930047795968,0.712184,-0.687413,-0.250428
1664650930057785088,0.251793,-2.260135,-2.132912
1664650930068113920,-0.972949,-2.837834,-2.696960
1664650930077723136,-2.214966,-2.439923,-2.633858
1664650930087777024,-3.154173,-1.447388,-1.959692
1664650930097714944,-4.103937,-0.986602,-0.345780
1664650930107734016,-4.967224,-0.603975,1.292038
1664650930117683968,-5.568152,-0.699220,1.756433
1664650930127822848,-6.000922,-1.165545,1.865599
1664650930137745920,-6.248463,-2.260299,2.678463
1664650930147738880,-6.229843,-3.082200,1.806565
1664650930157747968,-6.594968,-2.304625,-0.019263
1664650930167862016,-6.348487,0.717333,-1.462896
1664650930177700096,-5.532954,1.929313,-1.055716
1664650930187768064,-4.633888,1.242998,-0.572426
1664650930197822208,-4.322316,-1.178967,-0.870569
1664650930207653120,-3.976486,-4.144989,-0.979322
1664650930217694976,-3.195904,-4.568221,-1.768509
1664650930227582976,-3.498096,-3.989521,-2.020510
1664650930237587968,-3.411980,-3.545148,-3.077238
1664650930247608064,-3.442704,-4.028305,-4.347900
1664650930257574912,-3.308472,-4.055014,-5.383316
1664650930267673088,-2.972580,-4.073656,-5.126411
1664650930277510144,-2.834269,-4.251924,-4.744250
1664650930287591936,-2.720011,-4.153421,-4.599843
1664650930297533952,-2.688224,-3.647442,-4.809183
1664650930307527936,-2.813120,-0.214273,-5.980596
1664650930317544960,-2.981347,6.006584,-5.043710
1664650930327865088,-3.979564,11.221590,-1.897361
1664650930338245888,-6.179874,15.504683,0.212529
1664650930348049152,-6.567475,17.617443,0.486362
1664650930358129152,-5.528044,17.408305,0.030269
1664650930367937024,-2.225788,15.890348,1.034610
1664650930377390848,1.257120,12.537237,1.329834
1664650930387454976,3.457719,8.614726,0.446232
1664650930397451008,4.751685,4.961771,1.075127
1664650930407561984,5.569490,2.302931,0.965268
1664650930417251072,5.610663,0.579349,0.856411
1664650930427248128,5.012793,-1.014090,1.412013
1664650930437200896,4.268019,-2.152218,2.246867
1664650930447226112,3.410583,-2.875568,3.324627
1664650930457242112,2.754412,-3.245223,4.179028
1664650930467257088,2.365128,-3.102251,4.719135
1664650930477297920,2.317629,-2.675445,4.375287
1664650930487282944,2.333565,-2.180631,3.603009
1664650930497395968,2.616420,-1.552004,3.232954
1664650930507326208,3.253574,-0.908953,2.906508
1664650930517356800,3.849954,-0.024643,2.517431
1664650930527282944,4.187188,1.187546,2.117347
1664650930537353984,3.916841,2.207809,1.910030
1664650930547279872,3.599487,3.093485,1.445755
1664650930557347072,3.271760,3.757580,1.078221
1664650930567283200,2.799010,4.228188,0.773390
1664650930577118976,2.278076,4.513965,0.735318
1664650930587232000,2.036964,4.499947,0.982104
1664650930597272832,2.090462,4.130424,1.157208
1664650930607152896,2.240334,3.200062,1.140873
1664650930617289984,2.219473,2.163782,1.156063
1664650930627170048,2.088854,1.379256,1.307854
1664650930637210880,1.868725,0.819302,1.462510
1664650930647095040,1.593590,0.436082,1.642881
1664650930657122048,1.420762,0.142924,1.690937
1664650930667175168,1.321105,-0.092072,1.729797
1664650930677062144,1.452657,0.092881,1.753649
1664650930687070720,1.771768,0.868289,1.557999
1664650930697133056,1.816745,1.928351,0.985860
1664650930707014144,1.296371,2.873749,0.272714
1664650930717089280,0.553593,3.771004,-0.559925
1664650930726987008,-0.273129,4.623068,-1.564820
1664650930737042944,-1.030063,4.974233,-2.084804
1664650930746955008,-1.547722,4.326003,-1.741324
1664650930757019904,-1.801936,2.769678,-0.966648
1664650930767063040,-2.040197,1.111975,-0.487826
1664650930776979968,-2.453541,-0.150820,-0.463675
1664650930787031296,-2.529426,-1.076312,-0.640111
1664650930797022976,-2.467705,-1.764040,-0.896407
1664650930806871040,-2.568591,-2.269292,-1.141055
1664650930817069056,-2.704000,-2.680283,-1.271859
1664650930827033088,-2.625224,-2.961302,-1.326543
1664650930836903936,-2.437646,-3.085364,-1.280829
1664650930846941952,-2.373772,-3.086348,-1.191591
1664650930856851968,-2.434992,-3.006487,-1.205992
1664650930867218944,-2.535720,-2.784297,-1.281144
1664650930876847872,-2.616923,-2.362896,-1.416814
1664650930886925056,-2.667492,-1.799680,-1.631106
1664650930896993280,-2.731659,-1.382735,-1.854514
1664650930906890752,-2.603873,-1.109985,-1.992802
1664650930917160960,-2.287532,-0.984329,-2.070036
1664650930926774016,-1.722470,-0.702191,-2.049499
1664650930936804096,-0.342466,0.603543,-1.574219
1664650930946740992,1.704553,2.493902,-0.693547
1664650930956745216,3.934368,3.598202,0.364793
1664650930967162112,5.010146,3.146294,1.481626
1664650930976747008,4.637353,1.595683,2.085045
1664650930986785024,3.890816,-0.198138,2.234400
1664650930996721920,2.621753,-2.030834,2.098191
1664650931006679040,1.222336,-3.692183,1.891936
1664650931017057792,-0.038912,-5.018704,1.642145
1664650931026677248,-0.990330,-5.870676,1.363684
1664650931036734976,-1.642546,-6.121078,0.957069
1664650931046784768,-1.881037,-5.659007,0.530517
