1664650829222736896,1.437311,-4.542155,-8.193512
1664650829232772864,1.262624,-4.546196,-8.200846
1664650829242712064,1.142275,-4.499344,-8.395442
1664650829252689920,1.201102,-4.464316,-8.688981
1664650829262971904,1.316363,-4.500391,-8.995993
1664650829272694016,1.425635,-4.553980,-9.330397
1664650829282757120,1.654659,-4.534969,-9.471254
1664650829292693248,1.771865,-4.413572,-9.410630
1664650829302674944,1.853296,-4.284091,-9.274114
1664650829312813056,1.942511,-4.193979,-9.042396
1664650829322658048,2.063459,-4.076922,-8.876092
1664650829332754176,2.136507,-3.998635,-8.855435
1664650829342611968,2.104773,-3.943100,-8.849148
1664650829352644864,2.010769,-3.975732,-8.836724
1664650829362753024,1.917962,-4.204307,-8.620573
1664650829372578048,1.753154,-4.324807,-8.269404
1664650829382573056,1.641636,-4.374353,-7.932005
1664650829392464128,1.629661,-4.396208,-7.699389
1664650829402513920,1.613495,-4.378545,-7.612270
1664650829413408000,1.534309,-4.309987,-7.702982
1664650829422575872,1.359323,-4.259542,-7.936197
1664650829432783104,1.264421,-4.161346,-8.186925
1664650829442502144,1.220861,-4.098777,-8.368198
1664650829452483072,1.026715,-4.101770,-8.461454
1664650829462885888,0.792602,-4.105213,-8.558752
1664650829472460032,0.657283,-4.143084,-8.657696
1664650829482509056,0.558638,-4.172723,-8.742570
1664650829492500992,0.497565,-4.233047,-8.820108
1664650829502473728,0.484093,-4.255052,-8.833880
1664650829512804864,0.574805,-4.299060,-8.794063
1664650829522393856,0.526455,-4.299210,-8.798853
1664650829532466944,0.435894,-4.270619,-8.919202
1664650829542396928,0.395777,-4.265679,-9.064550
1664650829552301056,0.483046,-4.288732,-9.135203
1664650829562854912,0.447869,-4.255501,-9.170530
1664650829572380928,0.425565,-4.247268,-9.274264
1664650829582435072,0.529748,-4.276307,-9.346564
1664650829592361984,0.734373,-4.309538,-9.344767
1664650829602342144,0.834215,-4.312831,-9.308094
1664650829612803840,0.791554,-4.331393,-9.239387
1664650829622521856,0.789309,-4.341123,-9.136550
1664650829632336128,0.836610,-4.317472,-8.956026
1664650829642291968,0.837059,-4.302653,-8.767119
1664650829652246016,0.840951,-4.322112,-8.639584
1664650829662773248,0.808169,-4.366719,-8.648266
1664650829672271872,0.653092,-4.467610,-8.660091
1664650829682352896,0.523611,-4.581223,-8.627459
1664650829692319744,0.445174,-4.545148,-8.690478
1664650829702172160,0.415386,-4.507277,-8.788075
1664650829712787200,0.379611,-4.536466,-8.935069
1664650829722244096,0.326471,-4.637357,-9.067993
1664650829732208128,0.256566,-4.822821,-9.246123
1664650829742146048,-0.112267,-5.029691,-9.322614
1664650829752155904,-0.118553,-5.379962,-9.315428
1664650829762888960,0.142504,-5.294191,-9.427096
1664650829772168192,0.540526,-4.694987,-9.580976
1664650829782167808,0.630639,-3.954028,-9.888138
1664650829792135936,0.544418,-3.640879,-10.381212
1664650829802104064,0.816253,-3.633394,-10.989697
